Date,Close,High,Low,Open,Volume
,ERIE,ERIE,ERIE,ERIE,ERIE
2015-01-02,69.99011993408203,71.26708704755393,69.50440766198409,70.93021919256634,28200
2015-01-05,67.4675521850586,69.9117977339747,67.2638630636593,69.25373346371846,83700
2015-01-06,65.89289093017578,67.73391092800804,65.72053905364383,67.2011896628043,246600
2015-01-07,67.61637115478516,67.70254705916675,65.99470655491645,66.51176198120595,59500
2015-01-08,69.1283950805664,69.21457103065228,67.663415883046,68.10996127123202,57100
2015-01-09,68.2509765625,70.01365668674563,68.24314075506291,69.52010242669617,40500
2015-01-12,68.74451446533203,68.9090305348504,68.00027424937242,68.5251597059742,41900
2015-01-13,69.1048812866211,69.95096902156027,68.53299296766738,69.27723315599411,53000
2015-01-14,68.77584838867188,69.49658712799734,68.0551096493464,68.5094847816359,46400
2015-01-15,68.69750213623047,69.68459841762056,68.36846406546567,69.32422908008589,37200
2015-01-16,69.26152801513672,69.57488835129412,68.44677799180383,68.95599152654226,39200
2015-01-20,68.84634399414062,69.84911782529304,68.54864915523206,69.39473677356321,40000
2015-01-21,68.83068084716797,69.33990059753378,68.35279834049815,68.96385965014989,27800
2015-01-22,70.50717163085938,70.50717163085938,68.69748947163009,69.25371199725973,45600
2015-01-23,70.06846618652344,70.73436609391183,70.06846618652344,70.69519305002008,12900
2015-01-26,70.35050201416016,70.67953409685731,69.72376911447881,70.22515304343673,31100
2015-01-27,69.82563018798828,70.56204065440869,68.94821105554139,69.66894990775693,33600
2015-01-28,69.44174194335938,70.4993485127339,69.41824050490165,70.4445098306765,36600
2015-01-29,69.65326690673828,70.29566545869532,69.01869818296221,69.75510846580373,21500
2015-01-30,67.89058685302734,69.73160657111855,67.77307368443257,69.50441603902682,40700
2015-02-02,70.35834503173828,70.50719546813443,67.69474465118397,68.28230461341842,47800
2015-02-03,70.46019744873047,70.91457264173445,69.72378699925419,70.57770466771547,43000
2015-02-04,70.28782653808594,71.03990242092225,70.0371345771405,70.20165061617021,44500
2015-02-05,71.02423858642578,71.10257870552311,70.33483119364605,70.60119477093858,38800
2015-02-06,70.89107513427734,71.90167911244973,70.4602013611454,71.15743879169561,52800
2015-02-09,69.83345031738281,71.07124457502047,69.48874660589682,71.07124457502047,44800
2015-02-10,70.20164489746094,70.46800246934424,68.8541734757829,70.28782081235667,35400
2015-02-11,71.00077056884766,71.22013139179589,69.23026018233584,70.55422506754564,29800
2015-02-12,71.32979583740234,71.33762566835466,70.73439995166588,71.1104350543635,29000
2015-02-13,71.18876647949219,71.53346425629145,70.8362269194195,71.06341748649685,25800
2015-02-17,71.72930908203125,72.64590704811552,71.21225948956898,71.36893973529251,41300
2015-02-18,72.35602569580078,72.49704027592726,71.62745136130842,71.73712870396602,60700
2015-02-19,72.23069763183594,72.8887678550332,71.73714944716446,72.44222255167273,20400
2015-02-20,72.4578857421875,72.66157484927841,71.78414990693699,72.47355735340827,21600
2015-02-23,72.86527252197266,72.86527252197266,71.87033428639026,72.44222862380799,33800
2015-02-24,72.65371704101562,73.3431242787049,72.30118359590024,72.90440895191173,35800
2015-02-25,71.82334899902344,72.77127860464401,71.41597661410897,72.65376538575521,46400
2015-02-26,72.52059173583984,72.6694422222551,71.47082045283183,71.94869721722148,36500
2015-02-27,68.08644104003906,72.2306914232146,66.5979548311248,72.2306914232146,118100
2015-03-02,68.54080963134766,68.94035198115299,67.26384844522326,67.66339079502858,64300
2015-03-03,67.92192077636719,68.68966832784581,67.37353393743122,68.22745144048412,60200
2015-03-04,66.68412017822266,67.694723717994,66.59010846162747,67.694723717994,35200
2015-03-05,67.45187377929688,67.74173880836474,66.24541676170037,66.56661903528651,42900
2015-03-06,66.5744400024414,67.51453322058723,66.0730501788678,67.20900262584149,34100
2015-03-09,66.74679565429688,67.2795168167401,66.12790454717857,66.89564606021959,32500
2015-03-10,65.94773864746094,66.66847752346231,65.82238963756343,66.66847752346231,42100
2015-03-11,66.51176452636719,67.04448560249017,65.93987040967481,66.09655659498559,48800
2015-03-12,68.48596954345703,68.6269841359563,66.54310846565299,66.70762449407425,36100
2015-03-13,68.24311828613281,68.4781446161048,67.36569342813426,68.29012116134007,32100
2015-03-16,68.87770080566406,69.17540170612081,68.17262759006857,68.17262759006857,41900
2015-03-17,68.94036865234375,69.37907817659223,68.54866201227361,68.74451533230868,37400
2015-03-18,68.98735809326172,69.43390333684663,67.86707708188656,68.62698877185704,147100
2015-03-19,68.78366088867188,69.32421177152753,67.82789611268272,68.61130907962902,73500
2015-03-20,70.42884063720703,70.78137415018874,68.5643135875704,68.94035451478962,275700
2015-03-23,71.26707458496094,71.58827077547365,69.76292320678031,70.4288229961551,91400
2015-03-24,70.06063079833984,71.23575039846163,69.99795631852786,71.18874752708632,33200
2015-03-25,68.44679260253906,70.38965340008768,68.3841181311429,70.38965340008768,47600
2015-03-26,67.71041107177734,68.78368943360766,67.62423513149328,68.39981261708078,45400
2015-03-27,67.67906951904297,68.24312800977148,66.95833077065373,67.57722794926038,68400
2015-03-30,69.36341094970703,69.5357628236993,68.1099509256299,68.1099509256299,27200
2015-03-31,68.3606185913086,69.11269433798557,68.07858943918389,69.11269433798557,35300
2015-04-01,68.27445220947266,68.61914990584837,67.7887339403951,68.54864559646501,43000
2015-04-02,68.2752456665039,68.81216236864057,67.91203819506445,68.52791199550701,40400
2015-04-06,68.38578796386719,68.59897273529748,67.4145981685856,67.8251847251751,40900
2015-04-07,67.80149841308594,68.58318394286776,67.73833032355756,68.48843180857519,32600
2015-04-08,67.92784118652344,68.19630260486873,67.69096984285115,67.95942523715475,15700
2015-04-09,67.59620666503906,68.04626877105065,66.72766649849541,68.04626877105065,35200
2015-04-10,67.4225082397461,67.99100910146842,67.04351168129233,67.99100910146842,22200
2015-04-13,68.3699951171875,68.3778926346163,67.16193398433286,67.16193398433286,32000
2015-04-14,68.10942840576172,68.61476102261176,67.69884188954607,67.9751947231297,22600
2015-04-15,67.92784118652344,68.58319668302931,67.73044538810902,68.58319668302931,37100
2015-04-16,67.53303527832031,68.4015754024773,67.33563952173735,68.00678388931136,39600
2015-04-17,66.67236328125,67.25665277644308,66.206506368568,67.24875526292975,28800
2015-04-20,67.73045349121094,67.93574683285439,67.07509791629995,67.14616354473294,35900
2015-04-21,67.65149688720703,68.10945664360773,67.23301870513284,68.10945664360773,24300
2015-04-22,67.45407104492188,67.91203059751919,66.53815193972721,67.91203059751919,34400
2015-04-23,67.80941009521484,68.04628748945174,67.55674368591527,67.61201427469823,20000
2015-04-24,67.64356231689453,67.95939666638623,67.27245740804474,67.84095803232194,24500
2015-04-27,66.75924682617188,68.0383674646337,66.419725886226,67.43039118912337,40100
2015-04-28,66.75924682617188,67.61988942740653,66.44341241300634,66.44341241300634,37900
2015-04-29,66.07229614257812,67.1856048793568,65.96175502045936,66.68027231423126,32400
2015-04-30,65.3379898071289,66.23811389777522,64.88003024549063,65.78805185245207,41200
2015-05-01,63.253475189208984,66.60920190879412,62.377037846406026,65.00634987481489,58400
2015-05-04,63.6167106628418,64.89583746428994,62.77185697967449,63.52195852138752,37800
2015-05-05,63.37983703613281,63.75094208186251,63.16665223541649,63.6640874531155,39500
2015-05-06,63.46669387817383,63.727257773501584,62.91398806145581,63.26929808305431,21800
2015-05-07,63.9404411315918,64.37470821566761,63.292983240243835,63.292983240243835,18700
2015-05-08,64.37468719482422,64.58787793248129,63.9088362164547,64.39837371588857,26000
2015-05-11,63.96411895751953,64.32732640578104,63.38772073099232,64.12993066059282,20400
2015-05-12,63.66408920288086,64.05888079020279,63.3324657153004,63.506174977568705,13700
2015-05-13,63.97201919555664,64.14572843891627,63.482481535951415,63.7825209410011,23900
2015-05-14,64.53262329101562,64.57209882784578,63.5377469926735,64.34311902768542,46900
2015-05-15,63.86937713623047,65.03006526905573,63.64829482979538,64.17731406648521,26900
2015-05-18,64.35889434814453,64.46153794131108,63.442975428054424,63.69564167772781,34400
2015-05-19,64.46155548095703,64.63526470438006,64.16151611034283,64.2799547648622,20000
2015-05-20,64.4378662109375,64.7221165600638,64.1536158618112,64.7221165600638,23300
2015-05-21,64.04307556152344,64.43786704888382,63.58511599041579,64.43786704888382,13000
2015-05-22,63.91675567626953,64.6352792578423,63.69567335087531,64.05098939443735,25400
2015-05-26,63.73516082763672,63.916761601455974,63.36405573673372,63.82990696213646,18900
2015-05-27,64.38259887695312,64.69053576662773,63.656183958953555,63.656183958953555,33500
2015-05-28,64.91949462890625,65.06951727900622,64.31151253831884,64.42205364132776,23500
2015-05-29,64.21678924560547,65.44063932710823,64.05097753226795,64.74580842968808,61200
2015-06-01,64.2562484741211,65.47220675402068,64.11412332389806,64.85633311106714,24300
2015-06-02,63.695674896240234,64.28786229250288,63.68778340160009,64.08257499910853,22000
2015-06-03,64.05097961425781,64.34312148933128,63.43509977093287,63.7588317151437,51400
2015-06-04,63.695674896240234,64.27207327918089,63.695674896240234,64.13784558179803,20800
2015-06-05,63.229801177978516,63.956216012848785,63.08767601254394,63.956216012848785,26100
2015-06-08,63.18243408203125,63.73514584082991,63.08768796981029,63.08768796981029,26900
2015-06-09,63.253475189208984,63.703537120050626,62.79551574406109,63.24557767490274,31000
2015-06-10,64.16941833496094,64.32733857541136,62.85081595341632,63.62461007152034,24200
2015-06-11,65.03794860839844,65.28271739087108,64.50103197094509,64.55630253550471,26300
2015-06-12,64.84056854248047,65.89860704086917,64.73002738665004,65.05375333614167,19400
2015-06-15,64.65106201171875,65.44064511113709,64.42208219000251,64.60368895344676,25900
2015-06-16,65.28271484375,67.04348737294637,64.78527978212172,64.78527978212172,20800
2015-06-17,65.04585266113281,65.86701979604709,64.82477036020222,65.66962402392464,24100
2015-06-18,65.59855651855469,66.3644529857786,64.8247625346678,65.4169497795473,35500
2015-06-19,65.53540802001953,66.25393165009243,65.3853852787863,65.9696812056726,57600
2015-06-22,65.47221374511719,65.7722591076484,65.353775103278,65.40115417443741,36400
2015-06-23,65.6380386352539,66.35656212262599,65.34589675387294,65.72489325513494,32700
2015-06-24,64.97479248046875,65.76437556173724,64.83266728487878,65.36168650355887,25200
2015-06-25,64.76158142089844,65.59064580655705,64.62735378483225,65.17216786821014,34900
2015-06-26,64.44577026367188,65.40905651781156,64.31153656782996,64.72212312445131,125100
2015-06-29,63.948326110839844,64.61157896984973,63.593016166969015,64.2641605187474,56700
2015-06-30,64.80109405517578,64.95111679335128,63.94834273929695,64.42209146232679,78600
2015-07-01,66.83027648925781,66.83027648925781,65.23532215162805,65.25900866780489,57700
2015-07-02,66.36941528320312,67.08580502887591,65.82814370568377,67.03008616381807,54900
2015-07-06,66.4649429321289,66.73557571290775,65.89979264911887,66.09082791042754,27000
2015-07-07,67.18135833740234,67.26891746403453,66.14657197151492,66.27393290949038,19700
2015-07-08,66.44903564453125,67.181342648159,66.14655652393108,66.56047340278319,39200
2015-07-09,66.69579315185547,67.06990824738743,66.06696230001066,66.86294979760115,30600
2015-07-10,67.52360534667969,67.6430046584352,66.91069171368864,66.9664105827877,18400
2015-07-13,67.34054565429688,68.12857163000918,66.95051345440535,68.12857163000918,24700
2015-07-14,67.09379577636719,67.42810911208426,66.97439642135296,67.32463290995378,39400
2015-07-15,67.06193542480469,67.23705361656933,66.87090015783491,67.14949452068701,24900
2015-07-16,67.53953552246094,67.55545867266451,66.7833498561571,66.85498581336586,32000
2015-07-17,67.27684020996094,67.73055270299807,67.04600924985678,67.73055270299807,18800
