Date,Close,High,Low,Open,Volume
,SPGI,SPGI,SPGI,SPGI,SPGI
2015-01-02,79.7472915649414,80.84464302687266,78.74887583457077,80.75469708572228,979800
2015-01-05,78.33509063720703,79.33350609335069,78.17319210506503,79.01869195457421,2013600
2015-01-06,77.20176696777344,78.62293591298491,76.50916893516789,78.41605410959471,2286200
2015-01-07,78.2271499633789,78.31709587025924,77.22873461341173,77.75043048072361,1283200
2015-01-08,78.92879486083984,79.40551468907482,78.09228428183428,78.19122690985715,1593600
2015-01-09,78.25414276123047,79.19859205677051,77.79540965804527,78.87478126186727,1039900
2015-01-12,77.1388168334961,78.6679183953133,76.9229383433486,78.51500961161864,766100
2015-01-13,81.7530746459961,83.06630398847064,78.1012176133281,78.58693370368427,3777400
2015-01-14,79.963134765625,80.89858731835052,78.82979709526464,80.58376634260438,2430900
2015-01-15,79.41445922851562,80.62874621084585,79.15361127695186,80.35890160924656,1091100
2015-01-16,81.64517974853516,81.72613590540243,78.11024978054573,79.22560149501871,2229100
2015-01-20,81.81607055664062,82.12189497239403,80.63776301748378,81.70813131653324,2370600
2015-01-21,81.58219909667969,82.07691199615081,80.68272608850269,81.00653692044116,1921300
2015-01-22,82.46366882324219,83.08430726811511,81.0245136765535,81.85202702809536,1217000
2015-01-23,82.58960723876953,83.31817814326705,82.04992483312566,82.12188431719393,1011200
2015-01-26,82.94042205810547,83.13830725797082,81.57322582825472,82.23883406762707,935700
2015-01-27,82.20284271240234,82.90443060384148,81.40231223499771,81.91501160662129,1091100
2015-01-28,80.0890884399414,82.9314199665781,79.82824040835426,82.7515280852799,1837100
2015-01-29,81.2134017944336,81.30334770400584,78.9467264435879,79.98112155975137,1960100
2015-01-30,80.44881439208984,81.33029350923857,79.99907818795236,80.16098349593905,2303700
2015-02-02,81.2223892211914,81.41127766857447,79.03667024085568,80.10703810935968,1424500
2015-02-03,84.532470703125,84.613419974506,82.2118288494604,82.63458223316294,2073000
2015-02-04,85.30601501464844,86.00760971077526,83.98379548476949,84.12770759459738,2016200
2015-02-05,86.241455078125,86.34039764141197,85.01817144333458,85.44992143426255,1167600
2015-02-06,87.74356842041016,89.59648006647588,86.50229164883166,86.50229164883166,2077400
2015-02-09,87.15890502929688,87.71657370511357,86.84409096029842,87.3927698501666,782700
2015-02-10,87.9774398803711,88.20230809956226,86.65521365353771,87.37479469992282,808900
2015-02-11,88.2922592163086,88.63405643257352,87.57267818345963,87.77056331061476,1299100
2015-02-12,91.9171371459961,92.25893437491337,88.984853592877,89.11077924892197,3270800
2015-02-13,91.9171371459961,92.1330087188684,90.67586016150486,91.233535825728,1760400
2015-02-17,92.82560729980469,92.8795803441929,91.40444522968534,91.80920531920927,1131400
2015-02-18,94.45366668701172,94.54361261932006,92.31291644092566,92.66371038063251,1493200
2015-02-19,94.33670806884766,95.03830264165028,94.04887703735162,94.29173854474605,2152000
2015-02-20,94.11183166503906,94.6515208067227,93.3742642821616,94.07585193143133,2779600
2015-02-23,93.9584732055664,94.40963269698992,93.56145753433404,94.31037705814495,1508300
2015-02-24,93.8501968383789,94.13893862984756,93.43513094340192,93.74191608502291,2446400
2015-02-25,93.55239868164062,94.1298820716885,93.39900616206589,94.01258312450987,1382400
2015-02-26,93.38098907470703,93.76898651048432,93.09224727720863,93.69679934007286,1305200
2015-02-27,93.02906799316406,93.62460171253188,92.97493106745651,93.62460171253188,1659800
2015-03-02,93.38098907470703,93.57047523392653,93.02908522413547,93.02908522413547,1522400
2015-03-03,93.49828338623047,93.59753901223601,92.37038480357343,93.02907372072303,1205600
2015-03-04,92.53278350830078,93.40802684635995,92.28915360926183,93.22756586378274,1702700
2015-03-05,92.75836181640625,93.57044311022318,92.47863834813066,93.34486344324178,1225200
2015-03-06,91.52220153808594,93.64264946587453,91.22443466439124,92.99297879023028,1733200
2015-03-09,93.36293029785156,93.59753512085142,91.35075628102447,91.52219906138741,1978900
2015-03-10,91.63047790527344,92.88470050038858,90.94471368214158,92.27112343424874,1281400
2015-03-11,92.54182434082031,93.12833300366214,91.3958823648668,91.48611287819317,1279500
2015-03-12,94.71640014648438,94.93295471859781,92.63204604004645,92.75837011412476,1138600
2015-03-13,94.10279846191406,94.81563091263781,93.48019648558008,94.68930687166336,1156300
2015-03-16,95.52849578857422,95.6006760620998,94.56301492818866,94.70738235938609,879200
2015-03-17,96.5390853881836,96.78271531653887,95.43825536322076,95.43825536322076,1703400
2015-03-18,97.20682525634766,97.8204024287207,95.23074451747102,96.06087631416767,1447200
2015-03-19,97.00831604003906,97.45045041528785,95.99771629818,97.04440962554983,880100
2015-03-20,97.9828109741211,98.47006403072245,96.89100587631233,97.4594712177542,1629300
2015-03-23,96.09696197509766,98.16327306338282,96.0698935098076,98.07304255103368,947700
2015-03-24,95.03223419189453,96.14208956040603,95.00516572410235,95.89845958198151,1004000
2015-03-25,93.64264678955078,95.645795687488,93.64264678955078,95.36607905397028,1166100
2015-03-26,94.0125961303711,94.38254325135664,92.70422976555396,93.29073835087571,1530400
2015-03-27,93.67871856689453,94.30132061571912,93.326814856901,93.87722976415134,978600
2015-03-30,95.02318572998047,95.2216969572176,93.76896321332308,94.16598566779734,783300
2015-03-31,93.29977416992188,94.52692840535967,93.09223779716024,94.37352896281986,1400300
2015-04-01,94.66226959228516,94.74347498073561,92.42451591609678,93.08321167593955,1686000
2015-04-02,94.25624084472656,95.17661006940922,93.8411749355325,94.33745313356212,1005900
2015-04-06,94.30135345458984,94.50888295370358,93.0832242739464,93.23661684009953,1205000
2015-04-07,93.64264678955078,95.07733730461919,93.63362167371741,94.6171527751656,1056100
2015-04-08,94.24720001220703,94.28329359187697,93.32683782513587,93.84115928817637,1185000
2015-04-09,94.96905517578125,95.02319210169576,93.73287592227891,94.20208556069207,459500
2015-04-10,94.84272766113281,94.92393304706655,94.14793834435177,94.90588970046328,485400
2015-04-13,95.10442352294922,96.03381098705016,94.61717043917689,94.63521379006582,718300
2015-04-14,93.67871856689453,95.03219649276036,93.31778974316803,94.86075375255771,1265600
2015-04-15,93.49828338623047,94.29232151012823,93.34488394703767,93.7599566835045,1376500
2015-04-16,93.03810119628906,93.6065596180709,92.37940537828904,93.05614454504462,1718000
2015-04-17,92.8125,93.00198609675253,91.6485080763957,92.2440417097424,1398400
2015-04-20,93.47119140625,93.9223507590381,93.06515074239886,93.18244969583142,782300
2015-04-21,93.44413757324219,94.15697028832368,93.19148939759741,93.61558035706393,630600
2015-04-22,94.06672668457031,94.18402564003327,92.99296520342179,93.60654220920016,572900
2015-04-23,94.97805786132812,95.28484288125452,93.11927686219643,93.63359818936007,1027000
2015-04-24,95.85333251953125,96.06086199569816,94.95101368784051,95.06831265766762,951600
2015-04-27,95.00513458251953,96.54809869823502,94.88783563248684,95.9074532619423,1334400
2015-04-28,95.34800720214844,97.3601807596588,94.15694689562976,96.99022681998702,1553600
2015-04-29,95.33900451660156,95.96159978651265,94.98709386298327,94.98709386298327,1877700
2015-04-30,94.11186218261719,95.88040636592282,93.57046534589063,95.29389771556689,1991200
2015-05-01,94.03966522216797,95.537510831055,93.69677967674565,94.7254294288666,1064300
2015-05-04,95.4021987915039,95.80823962143599,93.93141429397365,94.1930876517192,1150800
2015-05-05,94.68031311035156,96.0067228639395,94.6622697631565,95.05928535876349,1309500
2015-05-06,93.82311248779297,95.33900835741474,93.25464723409344,94.5720318649088,1254200
2015-05-07,94.6893310546875,94.9058856253583,93.29975936493734,93.85017434867427,889200
2015-05-08,96.21424102783203,96.82781802254667,95.510433539454,95.510433539454,712600
2015-05-11,97.06243896484375,97.26095021442327,96.03379602079218,96.09695806528143,1256800
2015-05-12,95.7179946899414,96.51203287787406,94.97809343541522,96.38570877716086,1044100
2015-05-13,94.71640014648438,96.41275691564013,94.48179534427648,95.73601785415813,1006000
2015-05-14,95.46533203125,95.69091173181141,95.0231908615644,95.37509464370852,1074800
2015-05-15,95.37510681152344,96.23231391350572,94.96004093563448,95.77212933808984,802100
2015-05-18,96.74661254882812,96.81879969734636,95.23974196527315,95.41117783782225,672400
2015-05-19,96.94514465332031,97.5767651285826,96.68347134666969,96.98123823535627,663800
2015-05-20,96.27740478515625,97.19777373577531,96.25936143975876,97.0533994360133,631500
2015-05-21,96.43081665039062,96.71053328711335,95.33901168301726,96.18718670912223,815400
2015-05-22,95.80628967285156,96.74760880756466,95.80628967285156,96.43987344521015,691700
2015-05-26,94.8016128540039,95.8606011965034,94.11373137149766,95.8606011965034,1081700
2015-05-27,95.48042297363281,95.84246976152201,94.01414349561031,94.82874013652587,1426600
2015-05-28,95.34467315673828,95.78818383848234,94.81971246267568,95.57095158010871,1258500
2015-05-29,93.90554809570312,95.51664940634944,93.86934271838336,95.47139786380197,1247700
2015-06-01,93.90554809570312,94.53912493512483,92.99138130842069,94.53912493512483,1607300
2015-06-02,93.84217834472656,95.02787495123567,93.40772077822537,93.95079446271905,1642000
2015-06-03,93.76070404052734,95.46232183803328,93.65209484015409,93.95078395211648,1843600
2015-06-04,92.40304565429688,93.75166991278255,92.13151571303831,93.40772231953196,1135900
2015-06-05,92.35784149169922,93.00047165942395,91.669952857815,92.14966221502695,1105300
2015-06-08,91.79663848876953,92.73795765455795,91.73328079998907,92.35781152187518,799800
2015-06-09,92.24012756347656,92.48450518984511,91.14493406304427,91.79661694065179,718200
2015-06-10,93.60686492919922,93.71548106814062,91.91430658988382,92.50262501910699,1115400
2015-06-11,94.53006744384766,94.86495505935926,93.62495383570808,93.6430530694646,867200
2015-06-12,93.86029052734375,94.43051659363708,93.56160824622835,94.26759584690608,874600
2015-06-15,93.70642852783203,93.83314390457997,92.6565001339963,93.36248777744052,837900
2015-06-16,94.08655548095703,94.18611852888992,93.154289582557,93.38962105089553,753300
2015-06-17,94.16803741455078,94.81066736228793,93.89650052149226,94.45767354459386,491800
2015-06-18,95.39899444580078,95.64337212966592,94.18613838145812,94.52103296831866,697000
2015-06-19,94.8016128540039,95.58001123647091,94.8016128540039,95.31752741861855,968200
2015-06-22,95.80628967285156,96.09592579849637,94.83781823033893,95.20891818485224,627000
2015-06-23,95.1545639038086,96.25880329457244,94.98259706319904,96.15019411218049,997300
2015-06-24,94.08655548095703,95.2270005447082,94.08655548095703,95.1817490082188,875600
2015-06-25,93.51634979248047,94.43051658827859,93.40773365950939,94.11372816561678,868300
2015-06-26,93.76979064941406,94.40337446857815,93.62497602862857,93.98701603332754,1761100
2015-06-29,91.0634994506836,93.41679393615787,90.94583714332445,93.1181047265498,1046400
2015-06-30,90.91865539550781,92.31253112274891,90.90960923174006,91.7423120592965,1223200
2015-07-01,91.82379150390625,92.22204378243032,91.2354730630487,91.69707612537044,1039100
2015-07-02,92.39401245117188,92.52978089358126,91.59750793862067,92.29444938710297,1321500
2015-07-06,91.96861267089844,92.66554725015925,91.27167118616744,91.27167118616744,1405200
2015-07-07,91.63370513916016,92.43020958062775,91.07253908863805,92.10436811011269,3208800
2015-07-08,90.7557601928711,91.71518554307545,90.4751771168762,91.33503939389453,2172700
2015-07-09,91.31690979003906,92.42114947770543,90.98201527486312,91.61559893286069,1173500
2015-07-10,93.37152099609375,93.57064018473936,92.22202287296825,92.77414271375099,2999300
2015-07-13,93.90554809570312,94.64774106708411,93.57970660529492,94.14087959554675,1517200
2015-07-14,94.47575378417969,94.63867450616033,93.35341486912895,94.0413031292104,915300
2015-07-15,94.71111297607422,95.15461683028106,94.1137414242506,94.63870221055903,881600
2015-07-16,95.29037475585938,95.66147470900033,95.00979170234201,95.6071631881322,732100
2015-07-17,94.83782196044922,95.40804806854679,94.26760275782188,95.40804806854679,723400
2015-07-20,95.81534576416016,95.91490883287672,94.83782121974491,94.88307967115068,1014700
2015-07-21,95.88773345947266,95.97824343504284,95.10933523972574,95.94203806372107,1344000
2015-07-22,96.29505157470703,96.34031002451937,95.37183858557654,95.74293163325206,1120100
2015-07-23,96.39461517333984,97.299728930836,96.21359518402859,96.47607209688891,1118800
2015-07-24,95.56189727783203,96.82905772189918,95.43518192397221,96.2497786543657,707900
2015-07-27,90.1402587890625,94.53911137306864,89.22609903838999,94.43954832608947,3793300
2015-07-28,89.06319427490234,91.11779944654585,88.13997438393997,90.94583252997042,2478700
2015-07-29,91.85095977783203,92.00482748044908,88.91838582840248,89.17181661047076,2266000
2015-07-30,93.08190155029297,93.14526614668326,91.77854235058807,91.8781054228151,1807900
2015-07-31,92.0953369140625,93.8241077324316,92.03197921893997,93.60687543017931,1143200
2015-08-03,91.61560821533203,92.10437043343359,90.59282533273326,92.0229066110153,1020500
2015-08-04,91.49796295166016,92.24016299607082,91.27168447142896,91.71519526462137,872200
2015-08-05,91.95954895019531,92.59313267253111,91.57034978970042,91.86903896285288,715900
2015-08-06,91.05439758300781,92.63834587512687,90.52038404486018,92.19484228686416,1004100
2015-08-07,91.16303253173828,91.47982087462604,90.48419740892109,90.91864802046203,561000
2015-08-10,93.5434799194336,93.74260599659794,91.92332590714952,92.18580965382363,1005700
2015-08-11,92.5207290649414,93.3715382036926,91.87809912807592,92.63839136702553,891900
2015-08-12,91.80567932128906,92.23108384873323,89.82347818509994,91.17210251794833,1215900
2015-08-13,91.5884780883789,96.4941937871501,90.61095341546235,96.4941937871501,712700
2015-08-14,92.05006408691406,92.21298483543215,91.04538728863082,91.19020880085569,1086700
2015-08-17,93.00949096679688,93.08189481870457,91.19021039413661,91.68802571927023,662100
2015-08-18,92.81938934326172,93.37150911378257,92.68362094132797,92.99135620727453,901500
2015-08-19,92.8375015258789,93.45297904910386,91.28975810103425,92.26728244476837,991200
