Date,Close,High,Low,Open,Volume
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
2015-01-02,26.2961368560791,26.60649631159349,26.213207006207494,26.44759052762904,26480000
2015-01-05,25.795087814331055,26.218666661573288,25.71017466053814,26.17695453810655,41182000
2015-01-06,25.158479690551758,25.881988025936735,25.10435243288428,25.846731620823444,54456000
2015-01-07,25.084489822387695,25.399317861888598,25.010004697078788,25.372504277576205,46918000
2015-01-08,25.17188835144043,25.201185341632538,24.581459095460982,24.903737353275783,73054000
2015-01-09,24.8645076751709,25.25580985360293,24.761718160196523,25.23495379035785,42000000
2015-01-12,24.682764053344727,24.842660548141236,24.377369514846936,24.791016689147785,57138000
2015-01-13,24.918134689331055,25.25580585493702,24.692690342192286,24.95637079922658,60958000
2015-01-14,25.12322235107422,25.238925193681148,24.737385194944682,24.849610132852423,52800000
2015-01-15,25.02787971496582,25.31291255255308,24.9285643255735,25.270207825427626,51068000
2015-01-16,25.348173141479492,25.367538403404968,24.982195642774236,24.98517535098208,49658000
2015-01-20,25.32234764099121,25.603906358893123,25.29404325737694,25.46287884880755,46796000
2015-01-21,25.841272354125977,25.913772273257056,25.304970336915034,25.3670422244098,46356000
2015-01-22,26.680978775024414,26.75745100381848,25.91675089510246,25.970876260307634,56068000
2015-01-23,26.911884307861328,27.083699606158877,26.60400831155472,26.717227739615247,45966000
2015-01-26,26.652175903320312,26.889539089940442,26.421268434668356,26.889539089940442,30932000
2015-01-27,25.88099479675293,26.456525477229338,25.864607350305793,26.387997877799027,39148000
2015-01-28,25.445995330810547,26.104453953928072,25.44202301833719,26.070190154205545,35822000
2015-01-29,25.4857234954834,25.58305178585184,25.00156166084813,25.469336048228097,79018000
2015-01-30,26.693395614624023,26.968994952693457,25.731529488501746,25.772249011294658,121108000
2015-02-02,26.42772674560547,26.641254184633254,25.90731588754948,26.532999663904736,75378000
2015-02-03,26.482349395751953,26.68842661017287,26.16007114479037,26.315499005331883,47062000
2015-02-04,26.124813079833984,26.653664813920027,26.071678429296117,26.47440119470432,33896000
2015-02-05,26.31003761291504,26.352742341254977,26.10197140212147,26.215687137881527,33176000
2015-02-06,26.511152267456055,26.825980327109246,26.251444075430157,26.36863583192992,42938000
2015-02-09,26.282726287841797,26.511150367897514,26.196818633100726,26.37111545407569,30314000
2015-02-10,26.822999954223633,26.86471208066119,26.27726440571527,26.425243951817695,47430000
2015-02-11,26.71573829650879,26.911885675807376,26.616422903989008,26.801645950024298,38306000
2015-02-12,27.113494873046875,27.229195812790145,26.6660802729414,26.798168658938195,48590000
2015-02-13,27.369234085083008,27.43776169213445,27.142795200415954,27.18798333802686,47382000
2015-02-17,27.0638370513916,27.46060041794545,26.97693679481539,27.369231546540608,39174000
2015-02-18,26.946645736694336,27.189968353271183,26.7927086781,27.004745307527013,31164000
2015-02-19,27.135343551635742,27.155703310324675,26.852295927629633,26.937707274812855,30834000
2015-02-20,26.904436111450195,27.191456048219077,26.720703875050642,27.191456048219077,38234000
2015-02-23,26.5667667388916,26.780294174503883,26.417794593978833,26.765397528297687,32906000
2015-02-24,26.748014450073242,26.785256061375286,26.368132966241944,26.395444744052366,28406000
2015-02-25,27.179046630859375,27.290278971735635,26.716237123186563,26.737591383722975,40836000
2015-02-26,27.77294921875,27.81466134533861,27.067811591048894,27.10009018492128,54032000
2015-02-27,27.938804626464844,28.275979538044812,27.66072189317392,27.716338060975378,68328000
2015-03-02,28.554061889648438,28.60222973671146,27.964627088194707,28.15580956942338,50406000
2015-03-03,28.741268157958984,28.843561360582285,28.32960625896286,28.620102208946992,50526000
2015-03-04,28.718425750732422,28.882294536730804,28.429915002234967,28.650890754045285,37964000
