Date,Close,High,Low,Open,Volume
,AVB,AVB,AVB,AVB,AVB
2015-01-02,117.37362670898438,117.84083028297643,115.95786615850844,116.13483622731793,565800
2015-01-05,118.16644287109375,118.20183904325076,116.8922670846033,117.26744274639807,1130700
2015-01-06,119.77332305908203,120.21929102432368,118.18059267052669,118.61948572254336,983500
2015-01-07,121.16072845458984,121.40847994320994,119.63170525076708,120.60858298677445,815700
2015-01-08,122.28623962402344,122.54815170251901,120.62980342781718,121.16071329593885,785400
2015-01-09,122.66146850585938,123.48261205196329,121.29526503468782,122.55529080653285,603300
2015-01-12,123.7232894897461,124.33914175253491,123.14283339408861,123.87194907114014,736800
2015-01-13,123.59587097167969,124.61520925233306,122.95877239470394,124.0135176423703,626900
2015-01-14,125.18861389160156,125.20984943284559,122.86676777017156,123.52509115152473,677100
2015-01-15,125.64869689941406,125.92476966054585,124.93374200555772,125.33722797887741,603900
2015-01-16,126.76715087890625,127.04322364507075,124.9337442830601,125.90353642036258,634000
2015-01-20,124.28253936767578,127.8927221238001,124.04185187615126,127.56710326101239,938600
2015-01-21,125.25230407714844,125.45050963700953,123.48260386310801,124.41699995939705,614700
2015-01-22,126.68222045898438,127.1069420147147,124.97622691977737,125.43634463883336,670200
2015-01-23,126.63972473144531,127.29805873284384,126.24331366889588,126.98658981187175,559800
2015-01-26,127.60955810546875,127.65202918639235,126.07345947083256,126.45571000053899,530000
2015-01-27,127.03616333007812,128.35282070492937,126.66097695210773,127.44672426938013,626000
2015-01-28,125.68411254882812,128.04842946478868,125.40095403107078,127.34762428490639,1655000
2015-01-29,123.80823516845703,126.56188854779215,123.41182400866492,125.18861011605352,1107200
2015-01-30,122.45616912841797,124.50901687558625,122.24380296113354,123.17112406350388,1172800
2015-02-02,122.21549224853516,122.39246226963145,120.09893770911508,122.37122673121132,1034900
2015-02-03,122.94458770751953,123.03661555984208,120.79263735653737,122.46323451375171,786100
2015-02-04,122.70392608642578,123.43304167863793,121.7058126169885,122.88798181353454,687700
2015-02-05,123.8790054321289,124.19754928581882,122.58358367915731,123.02955155515843,767200
2015-02-06,119.74498748779297,123.8790042368486,119.21407746963506,123.56046038623224,1088200
2015-02-09,119.23532104492188,120.60861011269824,119.03711548889156,119.80162726274827,1074700
2015-02-10,120.39622497558594,120.56612005460327,118.50618677725586,119.75912653031415,1911100
2015-02-11,120.65109252929688,121.8969576845049,119.74500681616492,120.71479914942482,887400
2015-02-12,122.73933410644531,122.76764455875485,120.3254602944541,121.00502996521108,853900
2015-02-13,120.92010498046875,122.54822085363875,120.31132755611469,122.39957205546341,586800
2015-02-17,120.86347961425781,121.9040644617176,120.32548370317105,120.58740674460903,637300
2015-02-18,122.60478973388672,122.72512801405952,119.90069428227375,120.87048623515363,881700
2015-02-19,119.65296936035156,122.60482800523637,119.46892442758836,122.60482800523637,1113800
2015-02-20,121.04747772216797,121.11827004139246,119.0158656168435,119.49014391175169,867700
2015-02-23,122.78887176513672,122.78887176513672,121.09703896670736,121.54299602979674,791300
2015-02-24,119.56090545654297,122.2650117385961,118.97337467097249,122.21545496313931,1102300
2015-02-25,118.9096908569336,120.8917572085903,118.83890933093424,119.49723260983068,695500
2015-02-26,117.67090606689453,119.04419518991435,117.47270050289096,118.93801749540998,772800
